times,energy_gauss_wide,energy_gauss_narrow,energy_step
6.7940000000000005, 2.7694139519746537e-09, 9.76071511533743e-32, 0.0
6.8335, 2.6776857417239653e-09, 9.833600023910135e-32, 0.0
6.873, 2.5852705603025567e-09, 9.906484932482838e-32, 0.0
6.9125, 2.492389186242333e-09, 9.979369841055543e-32, 0.0
6.952, 2.3997462519287397e-09, 1.0052254749628246e-31, 0.0
6.9915, 2.307616968985109e-09, 1.0125139658200951e-31, 0.0
7.031, 2.216220925941994e-09, 1.0198024566773654e-31, 0.0
7.0705, 2.125777711329943e-09, 1.0270909475346361e-31, 0.0
7.11, 2.0365069136795067e-09, 1.0343794383919066e-31, 0.0
7.1495, 1.948628121521239e-09, 1.041667929249177e-31, 0.0
7.189, 1.8623609233856868e-09, 1.0489564201064474e-31, 0.0
7.2285, 1.7779249078034024e-09, 1.0562449109637177e-31, 0.0
7.268, 1.6955396633049384e-09, 1.0635334018209882e-31, 0.0
7.3075, 1.6154245147802735e-09, 1.070821892678259e-31, 0.0
7.347, 1.5375574006369926e-09, 1.0781103835355292e-31, 0.0
7.3865, 1.4618918922903096e-09, 1.0853988743927997e-31, 0.0
7.426, 1.3885672188120004e-09, 1.0926873652500702e-31, 0.0
7.4655000000000005, 1.3177226092738489e-09, 1.0999758561073407e-31, 0.0
7.505, 1.249497292747638e-09, 1.107264346964611e-31, 0.0
7.5445, 1.1840304983051454e-09, 1.1145528378218815e-31, 0.0
7.584, 1.1214614550181551e-09, 1.121841328679152e-31, 0.0
7.6235, 1.061929391958446e-09, 1.1291298195364225e-31, 0.0
7.663, 1.0055735381978002e-09, 1.1364183103936928e-31, 0.0
7.7025, 9.525331228080007e-10, 1.1437068012509633e-31, 0.0
7.742, 9.029388359164525e-10, 1.1509952921082336e-31, 0.0
7.7815, 8.568653388081096e-10, 1.1582837829655043e-31, 0.0
7.821, 8.144266002259296e-10, 1.1655722738227749e-31, 0.0
7.8605, 7.757472755965115e-10, 1.1728607646800451e-31, 0.0
7.9, 7.409520203464572e-10, 1.1801492555373156e-31, 0.0
7.9395, 7.10165489902368e-10, 1.187437746394586e-31, 0.0
7.979, 6.835123396908438e-10, 1.1947262372518567e-31, 0.0
8.0185, 6.611172251384863e-10, 1.2020147281091267e-31, 0.0
8.058, 6.431048016718953e-10, 1.2093032189663974e-31, 0.0
8.0975, 6.295997247176727e-10, 1.216591709823668e-31, 0.0
